unique_id,collision_id,crash_date,crash_time,person_id,person_type,person_injury,vehicle_id,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,ped_location,ped_action,complaint,ped_role,contributing_factor_1,contributing_factor_2,person_sex,person_age_imputed,person_injury_clean
13241306,4780397,12/12/2024,15:17,f91b69d8-d184-481e-a5c0-b46ed2cfe195,OCCUPANT,Unspecified,20801638.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
9610294,4015475,11/06/2018,15:40,4e628320-1f7f-4604-ba98-f7f463d61cb2,OCCUPANT,Unspecified,18823244.0,39.0,,,,,,,,,Registrant,,,M,39.0,UNKNOWN
9753088,4115325,04/15/2019,16:30,cf95050a-ea55-4af3-96ef-b798c55eda00,OCCUPANT,Unspecified,18894074.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,35.0,UNKNOWN
13263777,4786147,01/16/2025,6:40,128f17f6-094a-486c-8c1d-5b46c065665d,OCCUPANT,Unspecified,20814476.0,,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,39.0,UNKNOWN
5778079,3426993,03/31/2016,9:15,225368,OCCUPANT,Unspecified,16959341.0,31.0,,,,,,,,,Registrant,,,M,31.0,UNKNOWN
12743773,4663768,09/18/2023,8:25,20cc2e18-683d-43fe-bec0-3ac9e4d4f9f2,OCCUPANT,Unspecified,20517663.0,36.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,36.0,UNKNOWN
7662074,3781756,11/01/2017,18:53,cb136d72-0714-4c5a-a485-6cf95e421dc0,OCCUPANT,Unspecified,17863557.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,41.0,UNKNOWN
11107763,4297355,02/26/2020,20:25,e2877819-df2d-4928-8587-ec821b5e4d1e,OCCUPANT,Unspecified,19583477.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11832038,4415038,05/10/2021,8:00,9a4a79c0-17d1-4415-b4f3-fe66d1fb0d13,OCCUPANT,Unspecified,19993805.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
12946974,4716654,04/09/2024,15:15,056443a3-f7a6-462a-9443-804ae6405213,OCCUPANT,Unspecified,20632915.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,26.0,UNKNOWN
1768073,162325,08/21/2013,13:00,1,PEDESTRIAN,Injured,,52.0,,,,,,,,,,,,,52.0,INJURED
1350305,45932,09/29/2012,12:13,1,BICYCLIST,Injured,9274587.0,,,,,,,,,,,,,,31.0,INJURED
6238252,3512439,09/02/2016,19:10,1819725,OCCUPANT,Injured,17178010.0,16.0,Not Ejected,Conscious,Back,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Complaint of Pain,Passenger,,,F,16.0,INJURED
12804168,4679800,11/16/2023,11:50,8bc390bb-cdb8-4762-9fa2-98c2366d0119,OCCUPANT,Unspecified,20551736.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11867376,4435688,07/10/2021,0:15,46c5dbec-4ecf-4498-b78e-6cc8d860bb5d,BICYCLIST,Injured,20014706.0,64.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,,,,Complaint of Pain or Nausea,Driver,,,M,64.0,INJURED
12487173,4597883,01/13/2023,20:00,fbf53f17-7c67-4f85-8b13-fc0282b7c707,OCCUPANT,Unspecified,20371907.0,60.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,60.0,UNKNOWN
9725169,3997094,09/28/2018,18:00,de0934ce-5eda-4ddc-a90a-afe5421c1bc6,OCCUPANT,Unspecified,18880386.0,24.0,,,,,,,,,Registrant,,,M,24.0,UNKNOWN
7689318,3813099,12/19/2017,7:35,effea0e7-10ae-4984-9697-deb1f9edbfb8,OCCUPANT,Unspecified,17876963.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F,30.0,UNKNOWN
10007171,4173086,07/18/2019,17:15,27b4a16b-b070-40f0-bb9a-916dcab4d306,OCCUPANT,Unspecified,19019670.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
12296961,4548024,07/12/2022,18:40,67fbb1aa-63e6-408d-ba94-9333720cdbeb,OCCUPANT,Unspecified,20262888.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,32.0,UNKNOWN
7739422,3757643,09/26/2017,9:10,5df5afd1-4749-4c31-a540-47d4c635ba1a,OCCUPANT,Unspecified,17901229.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,29.0,UNKNOWN
9469128,3983170,09/15/2018,3:00,dc92414b-25e0-42b6-8c13-6f7025c3f46b,OCCUPANT,Unspecified,18753484.0,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN
11847241,4432780,06/29/2021,11:40,953308c1-9f34-4b6b-9f7a-1da724ca4735,OCCUPANT,Unspecified,20002844.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6219407,3479151,07/13/2016,9:30,1211628,OCCUPANT,Unspecified,17169311.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6287936,3455107,06/03/2016,17:00,3137560,OCCUPANT,Unspecified,17201272.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
12171313,4515481,04/02/2022,2:00,18a20f6e-62ed-46f8-bf4c-c43d6d7e7021,OCCUPANT,Injured,20190985.0,51.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Minor Bleeding,Driver,,,M,51.0,INJURED
9399331,4011407,10/30/2018,6:34,0d94210e-2718-403a-a607-0382dfa797f8,OCCUPANT,Unspecified,18719194.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6498111,3524922,09/19/2016,15:45,2055170,OCCUPANT,Unspecified,17300626.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,24.0,UNKNOWN
6937315,3671391,05/15/2017,23:30,21bb7ccd-e03c-49b8-b391-24f1eeb0d53e,OCCUPANT,Unspecified,17511163.0,32.0,,,,,,,,,Registrant,,,F,32.0,UNKNOWN
7110649,3725701,08/05/2017,20:20,506976b7-ce8f-40ab-a80b-b765cd16c60b,OCCUPANT,Unspecified,17594084.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Other,,,Does Not Apply,Passenger,,,F,34.0,UNKNOWN
11791578,4401207,03/23/2021,7:12,26b84f44-7ad2-4025-a7dd-cbb4b43d4cfc,OCCUPANT,Unspecified,19969995.0,22.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F,22.0,UNKNOWN
7260668,3747389,09/09/2017,16:57,ef458550-82a0-42b5-844f-d5f836ed68e5,OCCUPANT,Unspecified,17666471.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
9364143,3923167,06/14/2018,14:02,cba22cd1-a7e6-4726-8f53-956ea0712e0d,OCCUPANT,Unspecified,18702064.0,60.0,,,,,,,,,Registrant,,,F,60.0,UNKNOWN
7043761,3683442,06/03/2017,10:00,b2497ccb-5aa7-48bd-ad43-eeff47e7af17,OCCUPANT,Unspecified,17562341.0,54.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,54.0,UNKNOWN
12148264,4509758,03/13/2022,14:56,b8b0bfe0-85f4-4c73-baf8-d833c3529ac7,OCCUPANT,Injured,20177780.0,69.0,Not Ejected,Conscious,Face,Driver,Lap Belt & Harness,,,Minor Bleeding,Driver,,,M,69.0,INJURED
6680507,3503985,08/21/2016,0:00,1659809,OCCUPANT,Unspecified,17387908.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",,,,Does Not Apply,Passenger,,,M,47.0,UNKNOWN
6249283,3530140,09/28/2016,8:35,2135387,BICYCLIST,Injured,17183159.0,16.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Riding/Hanging on Outside,Unknown,,,Complaint of Pain,Driver,,,M,16.0,INJURED
12368574,4566862,09/25/2022,1:00,8810b3a6-2ee7-4f11-8638-50b84f9410bf,OCCUPANT,Unspecified,20304233.0,44.0,,,,,,,,,Registrant,,,M,44.0,UNKNOWN
6279906,3464178,06/16/2016,19:25,976590,OCCUPANT,Unspecified,17197472.0,50.0,,,,,,,,,Registrant,,,M,50.0,UNKNOWN
11555584,4385057,01/18/2021,22:50,c671e31c-c8cb-48e1-8409-11f757acd6ce,OCCUPANT,Unspecified,19832564.0,42.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,42.0,UNKNOWN
6295840,3473847,07/02/2016,16:40,1126214,OCCUPANT,Unspecified,17204984.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
7659412,3797033,11/25/2017,18:20,d2f57c28-91a4-4f41-a18e-88a18a08e60f,OCCUPANT,Unspecified,17862210.0,55.0,,,,,,,,,Registrant,,,M,55.0,UNKNOWN
11918942,4447637,08/14/2021,10:00,7debfb1c-6d44-4f88-9763-c888b92b01e3,OCCUPANT,Unspecified,20044842.0,50.0,,,,,,,,,Registrant,,,M,50.0,UNKNOWN
12579210,4621363,04/17/2023,16:45,e301697b-e080-4041-b825-9a74a7d89703,OCCUPANT,Unspecified,20424206.0,57.0,,,,,,,,,Registrant,,,M,57.0,UNKNOWN
11142536,3901229,05/14/2018,16:05,b1704121-ac68-4ff7-95df-029ba5ca5df8,OCCUPANT,Unspecified,19602179.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN
10165848,4210373,09/21/2019,18:00,ddbe9087-1593-4845-ab23-a2b6f31e1f75,OCCUPANT,Unspecified,19099612.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,26.0,UNKNOWN
6614406,3550086,10/27/2016,20:10,2483223,OCCUPANT,Unspecified,17356138.0,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN
6664475,3562542,11/17/2016,17:40,2732690,OCCUPANT,Unspecified,17380190.0,53.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,53.0,UNKNOWN
12011297,4473621,10/27/2021,18:34,698e2c25-8055-4651-806e-04dea5a39985,OCCUPANT,Unspecified,20098485.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,37.0,UNKNOWN
7493783,3860198,03/10/2018,12:44,7be8febb-7a20-47e5-9876-10c4e7f469dc,OCCUPANT,Unspecified,17781022.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,29.0,UNKNOWN
6191483,3472635,06/30/2016,15:45,1108441,OCCUPANT,Unspecified,17156259.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
8945569,4059825,01/23/2019,22:29,8c973e18-91dc-4785-ac1f-97ce7c5f8da9,OCCUPANT,Unspecified,18495553.0,58.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,58.0,UNKNOWN
7258243,3734905,08/21/2017,18:00,f22b46f5-9d57-4fc6-886c-d97df3b623fb,OCCUPANT,Unspecified,17665220.0,38.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,38.0,UNKNOWN
9745715,4055127,12/31/2018,8:10,4268e824-6607-41c3-af03-a646b4607f43,OCCUPANT,Unspecified,18890527.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,28.0,UNKNOWN
9085615,3981014,09/15/2018,16:45,25e371a5-b6ac-4da2-a9aa-15742e3ead6c,OCCUPANT,Unspecified,18564928.0,83.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,83.0,UNKNOWN
7000425,3652403,04/17/2017,7:30,caf2c56a-2cee-471d-a2dc-c529d84a1ba2,OCCUPANT,Unspecified,17541440.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN
7144607,3717058,07/15/2017,20:55,cda3ed0e-d59b-4de8-a293-1e57a462f13a,OCCUPANT,Unspecified,17610425.0,61.0,,,,,,,,,Registrant,,,F,61.0,UNKNOWN
11129856,4293640,02/25/2020,8:15,c8b7fc67-1d66-45cb-ac73-a10271c3e37f,OCCUPANT,Unspecified,19595306.0,6.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Unknown,,,Does Not Apply,Passenger,,,F,6.0,UNKNOWN
9951405,4166094,04/30/2019,9:30,ffac6f2e-ee2c-44d4-8ff8-63689bb74901,OCCUPANT,Unspecified,18992036.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,32.0,UNKNOWN
12805785,4680049,11/18/2023,20:50,e5ecef35-53cb-49ca-9c5c-54a143a267be,BICYCLIST,Injured,20552642.0,40.0,Not Ejected,Conscious,Back,Driver,,,,Complaint of Pain or Nausea,Driver,,,M,40.0,INJURED
12957081,4719440,04/22/2024,9:58,4f6f71cc-6f2e-4134-924a-6c45a3ad65d4,OCCUPANT,Unspecified,20638617.0,26.0,,,,,,,,,Registrant,,,F,26.0,UNKNOWN
7521691,3890380,04/27/2018,15:45,e51818c0-ed6f-4b0e-ac21-18e465355172,OCCUPANT,Unspecified,17794700.0,63.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,63.0,UNKNOWN
9208929,3937033,07/07/2018,11:55,de5a71a2-ea74-40fe-87e8-acfbbb627209,OCCUPANT,Unspecified,18625891.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
13164336,4756887,09/14/2024,23:13,d4b65446-4254-4849-a52d-82011d6c15f7,OCCUPANT,Injured,20757676.0,20.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,20.0,INJURED
12677929,4646887,07/18/2023,9:29,1ab1985b-58d1-46f7-bb20-f32383f52b42,OCCUPANT,Unspecified,20479709.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6743892,3554735,11/05/2016,12:59,2585934,OCCUPANT,Unspecified,17418413.0,42.0,,,,,,,,,Registrant,,,M,42.0,UNKNOWN
12590936,4624645,04/14/2023,22:30,01404b6a-7db5-4015-be21-02074e394da3,OCCUPANT,Injured,20430678.0,42.0,Ejected,Conscious,Face,Driver,Unknown,,,Minor Bleeding,Driver,,,M,42.0,INJURED
9329747,4048228,12/19/2018,14:19,e9a73589-be4e-4722-8bbc-bc3042fb4bff,OCCUPANT,Unspecified,18685119.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,59.0,UNKNOWN
9574660,3973047,09/03/2018,16:00,8edffd0b-27dc-4984-ad7c-f8df8272f24c,OCCUPANT,Unspecified,18805670.0,56.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,56.0,UNKNOWN
9301452,3926513,06/21/2018,19:24,5f8a6120-8741-4373-9ea8-ef92a13ba894,OCCUPANT,Unspecified,18671154.0,49.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,49.0,UNKNOWN
11073672,4298363,03/06/2020,0:32,850bf83f-56ec-4054-ac30-e18cee74fbee,OCCUPANT,Unspecified,19565806.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,32.0,UNKNOWN
7745016,3756133,09/22/2017,2:47,4549a5c7-9f6d-4279-872f-2049c094e5ad,OCCUPANT,Unspecified,17903928.0,66.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,66.0,UNKNOWN
9809774,4127936,05/07/2019,8:50,f29c14f8-9e81-4402-ab22-fae15495bee4,OCCUPANT,Unspecified,18922008.0,63.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,63.0,UNKNOWN
11873107,4437275,07/15/2021,20:00,15b98740-be8d-4688-9887-b43147e69f3b,OCCUPANT,Injured,20018082.0,34.0,Ejected,Conscious,Entire Body,Driver,Helmet (Motorcycle Only),,,Unknown,Driver,,,M,34.0,INJURED
6998207,3641741,03/29/2017,15:00,b5ac670d-e2ec-4442-b094-15388cb8581b,OCCUPANT,Unspecified,17540403.0,55.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,F,55.0,UNKNOWN
7226085,3742271,09/01/2017,16:30,ae53c076-3b65-4c8b-8e44-a045bac494c4,OCCUPANT,Unspecified,17649732.0,50.0,,,,,,,,,Registrant,,,F,50.0,UNKNOWN
11279401,4312731,05/08/2020,7:36,bcfd2880-e26b-45eb-8861-13e07dad0084,OCCUPANT,Unspecified,19672191.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,24.0,UNKNOWN
7577685,3756593,09/20/2017,21:00,c2913d94-ff81-4b30-9270-49924de79853,OCCUPANT,Unspecified,17822218.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
10314674,4244395,11/20/2019,10:30,6fa1852a-893b-4957-8d17-53e8208d48e4,OCCUPANT,Unspecified,19173956.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN
7073922,3702715,07/01/2017,5:35,8ebfefa8-48e8-4657-8bf1-e306b84169ab,OCCUPANT,Unspecified,17576688.0,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN
9229816,3976860,09/08/2018,13:00,e2cb137c-0645-4567-858f-fceadbb52809,OCCUPANT,Unspecified,18636110.0,36.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,36.0,UNKNOWN
6318684,3522579,09/17/2016,10:00,1992619,OCCUPANT,Unspecified,17215661.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11447036,4356546,10/10/2020,19:50,a997348a-d044-4a3b-8ac6-95d034347d96,OCCUPANT,Unspecified,19769318.0,36.0,,,,,,,,,Registrant,,,M,36.0,UNKNOWN
7234714,3721487,07/30/2017,20:30,f91b0d63-5fe9-4623-9a10-4db3ebfe45d4,OCCUPANT,Unspecified,17653817.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,46.0,UNKNOWN
11467727,4361150,10/25/2020,13:33,f35e592e-422d-496c-bc3a-045754cd1f9a,OCCUPANT,Unspecified,19781361.0,69.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt,,,Does Not Apply,Passenger,,,F,69.0,UNKNOWN
7145217,3712015,07/16/2017,16:00,44e79cf0-dc56-4ce6-a455-bda1ea0c61db,OCCUPANT,Unspecified,17610724.0,64.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,64.0,UNKNOWN
9376385,3981069,09/15/2018,21:28,f7f3eb84-9cb7-49f2-890b-d509d2f64a6c,PEDESTRIAN,Injured,,16.0,,Conscious,Entire Body,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,"Crossing, No Signal, or Crosswalk",Contusion - Bruise,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M,16.0,INJURED
12947865,4717175,04/13/2024,21:48,35b3078d-6cf8-4772-8731-9d67f9ee0500,OCCUPANT,Unspecified,20633435.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt,,,Does Not Apply,Passenger,,,M,47.0,UNKNOWN
13274748,4788991,01/26/2025,3:03,b377cd63-7074-42f1-8061-788a1d796350,OCCUPANT,Unspecified,20820817.0,36.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,36.0,UNKNOWN
7031038,3700064,06/26/2017,15:10,d9be72ec-edc3-400d-a319-ad42a8b2197c,OCCUPANT,Unspecified,17556205.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
5958275,3431272,04/26/2016,21:58,503839,OCCUPANT,Unspecified,17044918.0,43.0,,,,,,,,,Registrant,,,F,43.0,UNKNOWN
8948365,4062558,01/07/2019,0:15,1f448c39-d31a-42bb-9baa-a21c7c5cc975,OCCUPANT,Unspecified,18496955.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,20.0,UNKNOWN
7931761,3805598,12/08/2017,20:45,cf18d4a4-d744-420c-8ee7-fe5a8d4c0b6c,OCCUPANT,Unspecified,17995270.0,55.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,55.0,UNKNOWN
12923252,4710529,03/15/2024,14:25,02effe0e-ee53-4722-818d-e86df1f6ff10,OCCUPANT,Unspecified,20619461.0,56.0,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,56.0,UNKNOWN
13482206,4843695,09/17/2025,20:00,ab6bd2d9-137c-415a-a63b-0d0209a5111d,OCCUPANT,Unspecified,20939898.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6943626,3666220,05/09/2017,10:00,405dbaec-0a72-4afc-9f80-f1b45f6ecf81,OCCUPANT,Unspecified,17514193.0,27.0,,,,,,,,,Registrant,,,M,27.0,UNKNOWN
11058350,4297208,03/02/2020,17:45,888ec462-a092-4e50-885c-b355df306d10,OCCUPANT,Unspecified,19557823.0,68.0,,,,,,,,,Registrant,,,M,68.0,UNKNOWN
8930964,4112743,04/11/2019,7:22,7dd29343-2813-4aef-a2b0-7e60caf37e25,OCCUPANT,Unspecified,18488263.0,67.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,67.0,UNKNOWN
5877780,3453716,05/11/2016,6:25,825052,OCCUPANT,Unspecified,17007188.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,32.0,UNKNOWN
6102357,3618585,02/19/2017,17:00,4a19747a-cfd7-4847-b576-0b5fe8f84455,OCCUPANT,Unspecified,17113441.0,38.0,,,,,,,,,Registrant,,,M,38.0,UNKNOWN
7148408,3721578,07/30/2017,13:32,397e90a0-9b7c-4a91-bde6-fc484e242588,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN
6480989,3485203,07/20/2016,14:15,1282001,OCCUPANT,Unspecified,17292498.0,54.0,,,,,,,,,Registrant,,,M,54.0,UNKNOWN
9783409,4122265,04/26/2019,18:22,44eb5d65-fbfe-4fd8-b6ca-6dabf9e8bb9e,OCCUPANT,Unspecified,18909088.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,37.0,UNKNOWN
7595960,3787393,11/08/2017,9:40,cf70cd49-d7fd-4fc9-b722-8cec55ccb00a,OCCUPANT,Unspecified,17831184.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11551191,4383769,01/14/2021,3:20,89ac1acf-4429-4270-b83d-5f34885ba7fa,OCCUPANT,Unspecified,19829965.0,69.0,,,,,,,,,Registrant,,,M,69.0,UNKNOWN
10025323,4177642,07/26/2019,4:30,03780638-b6b1-4f37-b8e9-22b370d60e64,OCCUPANT,Unspecified,19028879.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
9987778,4168749,07/11/2019,18:20,d00a8727-db28-42c1-b35c-b3277637802f,OCCUPANT,Unspecified,19010018.0,55.0,,,,,,,,,Registrant,,,M,55.0,UNKNOWN
7159809,3710736,07/13/2017,18:25,ee01fc4d-419b-48ee-a08f-a3524c8e52f2,OCCUPANT,Unspecified,17617786.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
13046621,4742401,07/18/2024,3:20,72dc23dd-843b-408f-8451-4f08f68df991,OCCUPANT,Unspecified,20689211.0,29.0,,,,,,,,,Registrant,,,M,29.0,UNKNOWN
6196722,3553609,11/03/2016,14:45,2570689,OCCUPANT,Unspecified,17158709.0,73.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,73.0,UNKNOWN
9321489,4107002,04/01/2019,16:00,080b8b32-6867-4647-a3bb-afeec1493144,OCCUPANT,Unspecified,18681007.0,76.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,F,76.0,UNKNOWN
7679550,3779611,10/29/2017,23:50,288d56e5-4182-4251-8bdf-c5e7208bd988,OCCUPANT,Unspecified,17872115.0,37.0,,,,,,,,,Registrant,,,F,37.0,UNKNOWN
13525465,4855136,10/29/2025,20:00,eefcb069-8158-4248-a130-aa65e27b3729,OCCUPANT,Unspecified,20964547.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,30.0,UNKNOWN
11073873,4283253,02/03/2020,6:47,26796a1a-d95d-44c7-b44c-d331b31c8e87,OCCUPANT,Unspecified,19565900.0,57.0,,,,,,,,,Registrant,,,M,57.0,UNKNOWN
7566497,3890554,03/13/2018,21:00,a698636b-0398-46e2-bb4d-d94fbdba69fc,OCCUPANT,Unspecified,17816724.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6755639,3561263,11/15/2016,17:15,2719010,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN
6526064,3571259,11/30/2016,20:20,2900637,OCCUPANT,Unspecified,17313977.0,45.0,,,,,,,,,Registrant,,,M,45.0,UNKNOWN
1920347,349953,06/11/2014,15:15,1,PEDESTRIAN,Injured,,10.0,,,,,,,,,,,,,10.0,INJURED
12357545,4563962,09/12/2022,18:30,99444d79-9b89-4b56-9ff9-3bf740d695f7,OCCUPANT,Unspecified,20297882.0,42.0,,,,,,,,,Registrant,,,M,42.0,UNKNOWN
12835236,4687847,12/15/2023,10:39,1996bbd6-6d9c-49dc-8171-17361a563211,OCCUPANT,Injured,20569395.0,51.0,Trapped,Conscious,Shoulder - Upper Arm,Right rear passenger or motorcycle sidecar passenger,Lap Belt,,,Internal,Passenger,,,F,51.0,INJURED
6729422,3569227,11/28/2016,22:35,2855172,OCCUPANT,Unspecified,17411424.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
